,지점명,판매물품
2223,GS25R선릉7점,햇반210g
2224,GS25R선릉7점,햇반작은공기130g
2225,GS25R선릉7점,밥맛의비법갈릭불고기
2226,GS25R선릉7점,밥맛의비법오징어새우
2227,GS25R선릉7점,굉장한컵밥불고기맛
2228,GS25R선릉7점,밥스타쇠고기비빔밥
2229,GS25R선릉7점,밥스타김치비빔밥
2230,GS25R선릉7점,굉장한컵밥비빔밥
2231,GS25R선릉7점,오)맛있는밥3+1
2232,GS25R선릉7점,오)옛날누룽지용기
2233,GS25R선릉7점,큰햇반300g
2234,GS25R선릉7점,오)육개장밥
2235,GS25R선릉7점,동)양반쇠고기죽
2236,GS25R선릉7점,동)양반야채죽
2237,GS25R선릉7점,오)간편미역국(즉석)
2238,GS25R선릉7점,오)간편북어국(즉석)
2239,GS25R선릉7점,신송)시금치된장국
2240,GS25R선릉7점,신송)우거지된장국
2241,GS25R선릉7점,오)맛있는밥210
2242,GS25R선릉7점,오)김치참치덮밥
2243,GS25R선릉7점,오)햄버그덮밥
2244,GS25R선릉7점,오)오삼불고기덮밥
2245,GS25R선릉7점,오)춘천닭갈비덮밥
2246,GS25R선릉7점,보노콘스프낱개
2247,GS25R선릉7점,보노크림스프포타주낱개
2248,GS25R선릉7점,오)화끈한닭강정
2249,GS25R선릉7점,오)한입쏙쏙미트볼
2250,GS25R선릉7점,오)매콤한스위트칠리치킨
2251,GS25R선릉7점,오)3분미트볼
2252,GS25R선릉7점,햇반210g*6
2253,GS25R선릉7점,동)양반한우쇠고기큰죽
2254,GS25R선릉7점,오)즉석미역국
2255,GS25R선릉7점,오)즉석북어국
2256,GS25R선릉7점,동)양반삼계죽
2257,GS25R선릉7점,동)양반참치죽
2258,GS25R선릉7점,쉐)양송이크림스파게티
2259,GS25R선릉7점,비락즉석컵밥치킨카레맛
2260,GS25R선릉7점,렌지짱숯불떡갈비
2261,GS25R선릉7점,농심)햅쌀밥250g
2262,GS25R선릉7점,쉐)뽀모도로스파게티
2263,GS25R선릉7점,햇반사골떡국밥
2264,GS25R선릉7점,깜밥누룽지탕컵
2265,GS25R선릉7점,보노버섯스프
2266,GS25R선릉7점,햇반발아현미밥210g
2267,GS25R선릉7점,비락즉석컵밥해물맛
2268,GS25R선릉7점,오)3분짜장파우치
2269,GS25R선릉7점,동)양반전복큰죽
2270,GS25R선릉7점,햇반큰공기3입
2271,GS25R선릉7점,햇반흑미밥210g
2272,GS25R선릉7점,오)3분쇠고기짜장
2273,GS25R선릉7점,오)3분쇠고기카레
2274,GS25R선릉7점,햇반오곡밥210g
2275,GS25R선릉7점,청)상하이짬뽕밥
2276,GS25R선릉7점,동)양반꿀호박죽
2277,GS25R선릉7점,동)양반밤단팥죽
2278,GS25R선릉7점,오)옛날쌀떡국
2279,GS25R선릉7점,고베식당비프카레약매운맛
2280,GS25R선릉7점,고베식당치킨카레약매운맛
2281,GS25R선릉7점,비디랩녹차쉐이크믹스
2282,GS25R선릉7점,깜밥누룽지끓임용
2283,GS25R선릉7점,오)3분바베큐치킨
2284,GS25R선릉7점,오)3분햄버그스테이크
2285,GS25R선릉7점,오)3분제육덮밥소스
2286,GS25S9봉은사역점,파)커피팝
2287,GS25S9봉은사역점,맥콜캔
2288,GS25S9봉은사역점,맥콜중PET
2289,GS25S9봉은사역점,맥콜대P
2290,GS25S9봉은사역점,데미소다피치캔
2291,GS25S9봉은사역점,데미소다애플
2292,GS25S9봉은사역점,환타오렌지캔
2293,GS25S9봉은사역점,암바사캔
2294,GS25S9봉은사역점,코크제로캔
2295,GS25S9봉은사역점,스프라이트캔
2296,GS25S9봉은사역점,코카콜라캔210ml
2297,GS25S9봉은사역점,오란씨파인애플캔
2298,GS25S9봉은사역점,코카콜라캔315ml
2299,GS25S9봉은사역점,세븐업캔
2300,GS25S9봉은사역점,세븐업중P
2301,GS25S9봉은사역점,트로피스파클링애플캔
2302,GS25S9봉은사역점,펩시콜라대P
2303,GS25S9봉은사역점,스프라이트중P
2304,GS25S9봉은사역점,코카콜라500P
2305,GS25S9봉은사역점,농)웰치포도캔
2306,GS25S9봉은사역점,오란씨파인대P
2307,GS25S9봉은사역점,밀키스대P
2308,GS25S9봉은사역점,마운틴듀캔
2309,GS25S9봉은사역점,밀키스캔
2310,GS25S9봉은사역점,칠성사이다캔
2311,GS25S9봉은사역점,밀키스중P
2312,GS25S9봉은사역점,펩시콜라중P
2313,GS25S9봉은사역점,칠성사이다중P
2314,GS25S9봉은사역점,칠성사이다300P
2315,GS25S9봉은사역점,펩시콜라캔
2316,GS25S9봉은사역점,칠성사이다대P
2317,GS25S9봉은사역점,코카콜라300P
2318,GS25S9봉은사역점,코크제로500P
2319,GS25S9봉은사역점,산펠레그리노레몬탄산
2320,GS25S9봉은사역점,산펠레그리노오렌지탄산
2321,GS25S9봉은사역점,코카콜라캔(소)
2322,GS25S9봉은사역점,코카콜라대P
2323,GS25S9봉은사역점,환타오렌지300P
2324,GS25S9봉은사역점,환타파인애플캔
2325,GS25S9봉은사역점,써니텐블라스트포도캔
2326,GS25S9봉은사역점,슈웹스레몬토닉
2327,GS25S9봉은사역점,농)웰치화이트포도캔
2328,GS25S9봉은사역점,환타오렌지대P
2329,GS25S9봉은사역점,하이트제로캔(무알콜)
2330,GS25S9봉은사역점,환타오렌지중P
2331,GS25S9봉은사역점,진로토닉워터
2332,GS25S9봉은사역점,펩시콜라+사이다(1.25L)
2333,GS25S9봉은사역점,남)왓츠캔
2334,GS25S9봉은사역점,코카콜라+환타(1.25L)
2335,GS25S9봉은사역점,맥스라이트캔
2336,GS25S9봉은사역점,초정탄산수중P
2337,GS25S9봉은사역점,롯)트레비라임중
2338,GS25S9봉은사역점,롯)아이시스8.0중P
2339,GS25S9봉은사역점,롯)아이시스8.0대P
2340,GS25S9봉은사역점,페리에라임탄산
2341,GS25S9봉은사역점,산펠레그리노
2342,GS25S9봉은사역점,롯)트레비레몬중
2343,GS25S9봉은사역점,농)백산수중P
2344,GS25S9봉은사역점,가야산천년수6입
2345,GS25S9봉은사역점,강원평창수중P
2346,GS25S9봉은사역점,강원평창수대P
2347,GS25S9봉은사역점,풀무원샘물중P
2348,GS25S9봉은사역점,CU미네랄워터대P
2349,GS25S9봉은사역점,블루드래곤대P
2350,GS25S9봉은사역점,광동)삼다수대P
2351,GS25S9봉은사역점,에비앙대
2352,GS25S9봉은사역점,미네워터중P(BD)
2353,GS25S9봉은사역점,아이시스중
2354,GS25S9봉은사역점,CU미네랄워터중P
2355,GS25S9봉은사역점,아이시스대
2356,GS25S9봉은사역점,블루드래곤중P
2357,GS25S9봉은사역점,에비앙중
2358,GS25S9봉은사역점,광동)삼다수중P
2359,GS25S9봉은사역점,포스틱1300
2360,GS25S9봉은사역점,조청유과1300
2361,GS25S9봉은사역점,옥수수퐁
2362,GS25S9봉은사역점,자가비2600
2363,GS25S9봉은사역점,카라멜콘과땅콩
2364,GS25S9봉은사역점,콘초
2365,GS25S9봉은사역점,콘치
2366,GS25S9봉은사역점,꿀꽈배기1300
2367,GS25S9봉은사역점,감자깡1300
2368,GS25S9봉은사역점,수미칩오리지날1600
2369,GS25S9봉은사역점,바나나킥1300
2370,GS25S9봉은사역점,매운새우깡1100
2371,GS25S9봉은사역점,자갈치1300
2372,GS25S9봉은사역점,오징어집1300
2373,GS25S9봉은사역점,새우깡1100
2374,GS25S9봉은사역점,양파링1300
2375,GS25S9봉은사역점,알새우칩1300
2376,GS25S9봉은사역점,칸츄리콘
2377,GS25S9봉은사역점,오사쯔
2378,GS25S9봉은사역점,크라운)콘빠
2379,GS25S9봉은사역점,눈을감자
2380,GS25S9봉은사역점,도도한나쵸딥살사
2381,GS25S9봉은사역점,꼬깔콘고소한맛
2382,GS25S9봉은사역점,도리토스 바베큐
2383,GS25S9봉은사역점,꼬깔콘매콤달콤한맛
2384,GS25S9봉은사역점,꼬깔콘군옥수수맛
2385,GS25S9봉은사역점,도리토스 나쵸치즈
2386,GS25S9봉은사역점,구운양파
2387,GS25S9봉은사역점,1000칩콘수프맛
2388,GS25S9봉은사역점,맛동산1500
2389,GS25S9봉은사역점,1000칩오리지날
2390,GS25S9봉은사역점,1000칩어니언
2391,GS25S9봉은사역점,계란과자PB
2392,GS25S9봉은사역점,동)스윙칩
2393,GS25S9봉은사역점,콘소메맛팝콘PB
2394,GS25S9봉은사역점,포테라
2395,GS25S9봉은사역점,도리토스BOMB
2396,GS25S9봉은사역점,죠리퐁
2397,GS25S9봉은사역점,콘칩
2398,GS25S9봉은사역점,카라멜콘메이플
2399,GS25S9봉은사역점,돌풍감자
2400,GS25S9봉은사역점,포카칩오리지날
2401,GS25S9봉은사역점,포카칩어니언
2402,GS25S9봉은사역점,치킨팝
2403,GS25S9봉은사역점,치킨팝불닭맛
2404,GS25S9봉은사역점,프링글스대치즈
2405,GS25S9봉은사역점,프링글스대핫스파이시
2406,GS25S9봉은사역점,칩포테토
2407,GS25S9봉은사역점,칩포테토어니언
2408,GS25S9봉은사역점,치토스바베큐맛
2409,GS25S9봉은사역점,치토스매콤한맛
2410,GS25S9봉은사역점,오잉1000
2411,GS25S9봉은사역점,카라멜아몬드팝콘
2412,GS25S9봉은사역점,카라멜맛팝콘버켓
2413,GS25S9봉은사역점,쟈키쟈키1500
2414,GS25S9봉은사역점,포카칩양파대
2415,GS25S9봉은사역점,프링글스대오리지날
2416,GS25S9봉은사역점,프링글스대양파
2417,GS25S9봉은사역점,맛동산대
2418,GS25S9봉은사역점,콘칩대
2419,GS25S9봉은사역점,추억의건빵
2420,GS25S9봉은사역점,도리토스 나쵸치즈대
2421,GS25S9봉은사역점,구운오징어
2422,GS25S9봉은사역점,해태스낵4번들
2423,GS25S9봉은사역점,프링글스소양파47g
2424,GS25S9봉은사역점,감미칩
2425,GS25S9봉은사역점,미니프레첼아몬드체다치즈
2426,GS25S9봉은사역점,아베크까망베르치즈쿠키
2427,GS25S9봉은사역점,딸기콘
2428,GS25S9봉은사역점,이천오백오감자
2429,GS25S9봉은사역점,오트아몬드쿠키
2430,GS25S9봉은사역점,고구마스낵PB
2431,GS25S9봉은사역점,오트크랜베리쿠키
2432,GS25S9봉은사역점,대단한나쵸1450
2433,GS25S9봉은사역점,천못말리는신짱PB
2434,GS25S9봉은사역점,맛새우칩
2435,GS25S9봉은사역점,뻥이요스낵PB
2436,GS25S9봉은사역점,건방진건빵
2437,GS25S9봉은사역점,마늘바게트
2438,GS25S9봉은사역점,초코콘
2439,GS25S9봉은사역점,오징어땅콩대
2440,GS25S9봉은사역점,카라멜맛팝콘
2441,GS25S9봉은사역점,콘포타쥬스낵PB
2442,GS25S9봉은사역점,트위스트PB
2443,GS25S9봉은사역점,파닭맛스낵
2444,GS25S9봉은사역점,도도한나쵸타코1450
2445,GS25S9봉은사역점,오감자DIP양념바베큐
2446,GS25S9봉은사역점,아베크초코사브레쿠키
2447,GS25S9봉은사역점,오징어땅콩
2448,GS25S9봉은사역점,꽃게랑대
2449,GS25S9봉은사역점,스낵멀티3번들
2450,GS25S9봉은사역점,태양의맛썬1500
2451,GS25S9봉은사역점,꼬깔콘2번들
2452,GS25S9봉은사역점,도리토스1000쿨랜치
2453,GS25S9봉은사역점,치토스2번들
2454,GS25S9봉은사역점,포카칩오리지날대
2455,GS25S9봉은사역점,꽃게랑1400
2456,GS25S9봉은사역점,핫꽃게랑1400
2457,GS25S9봉은사역점,도리토스1000할라피뇨
2458,GS25S9봉은사역점,뿌셔뿌셔불고기맛
2459,GS25S9봉은사역점,입안에서사르르팝콘
2460,GS25S9봉은사역점,신짱초코비
2461,GS25S9봉은사역점,리얼버터팝콘버켓
2462,GS25S9봉은사역점,쌀떡볶이PB
2463,GS25S9봉은사역점,콘칩군옥수수맛PB
2464,GS25S9봉은사역점,왕소라스낵PB
2465,GS25S9봉은사역점,스윙칩어니언
2466,GS25S9봉은사역점,오란다스낵PB
2467,GS25S9봉은사역점,도도한나쵸대
2468,GS25S9봉은사역점,오감자1200
2469,GS25S9봉은사역점,스윙칩볶음대
2470,GS25S9봉은사역점,도도한나쵸1450
2471,GS25S9봉은사역점,자가비1700
2472,GS25S9봉은사역점,마늘맛콘스낵PB
2473,GS25S9봉은사역점,콘초코클래식
2474,GS25S9봉은사역점,고소한치즈맛팝콘
2475,GS25S9봉은사역점,프링글스소오리지날47g
2476,GS25S9봉은사역점,포카칩스파이시소스
2477,GS25S9봉은사역점,맛동산2번들
2478,GS25S9봉은사역점,커널스크림카라멜
2479,GS25S9봉은사역점,쫄병스낵매콤
2480,GS25S9봉은사역점,진라면순한맛
2481,GS25S9봉은사역점,진라면매운맛
2482,GS25S9봉은사역점,오)열라면봉지
2483,GS25S9봉은사역점,참깨라면봉지
2484,GS25S9봉은사역점,진라면순한소컵
2485,GS25S9봉은사역점,오)진라면소컵
2486,GS25S9봉은사역점,남자라면
2487,GS25S9봉은사역점,CU)600컵얼큰한맛
2488,GS25S9봉은사역점,불낙볶음면
2489,GS25S9봉은사역점,농)오징어짬뽕봉
2490,GS25S9봉은사역점,농)짜파게티봉지
2491,GS25S9봉은사역점,미니왕뚜껑
2492,GS25S9봉은사역점,간짬뽕봉지
2493,GS25S9봉은사역점,간짬뽕컵
2494,GS25S9봉은사역점,CU)해물탕컵
2495,GS25S9봉은사역점,유부우동컵
2496,GS25S9봉은사역점,한우특뿔면
2497,GS25S9봉은사역점,진라면컵매운
2498,GS25S9봉은사역점,나가사끼짬뽕큰컵
2499,GS25S9봉은사역점,불닭볶음면컵
2500,GS25S9봉은사역점,농)안성탕면
2501,GS25S9봉은사역점,오)라면볶이용기
2502,GS25S9봉은사역점,일품해물소컵
2503,GS25S9봉은사역점,튀김우동소컵
2504,GS25S9봉은사역점,농)튀김우동큰사
2505,GS25S9봉은사역점,농)육개장사발면
2506,GS25S9봉은사역점,부대찌개컵면
2507,GS25S9봉은사역점,CU)오다리치즈맛
2508,GS25S9봉은사역점,일품짜장컵
2509,GS25S9봉은사역점,팔)불낙볶음왕컵
2510,GS25S9봉은사역점,농)하모니컵
2511,GS25S9봉은사역점,오)김치면컵
2512,GS25S9봉은사역점,오)컵열라면
2513,GS25S9봉은사역점,오)치즈볶이컵
2514,GS25S9봉은사역점,왕뚜껑컵면
2515,GS25S9봉은사역점,농)너구리얼큰
2516,GS25S9봉은사역점,농)신라면
2517,GS25S9봉은사역점,불닭볶음면봉지
2518,GS25S9봉은사역점,농)신라면블랙봉지
2519,GS25S9봉은사역점,스낵면소고기
2520,GS25S9봉은사역점,오)스파게티용기
2521,GS25S9봉은사역점,오)컵누들매콤
2522,GS25S9봉은사역점,컵누들우동미니
2523,GS25S9봉은사역점,농)사천짜파게티
2524,GS25S9봉은사역점,팔도비빔면
2525,GS25S9봉은사역점,오)옛날잡채
2526,GS25S9봉은사역점,옛날잡채컵
2527,GS25S9봉은사역점,오)사천잡채
2528,GS25S9봉은사역점,사천잡채컵
2529,GS25S9봉은사역점,농)생생우동봉지
2530,GS25S9봉은사역점,농)무파마탕봉지
2531,GS25S9봉은사역점,나가사끼짬뽕
2532,GS25S9봉은사역점,나가사끼홍짬뽕
2533,GS25S9봉은사역점,삼양라면
2534,GS25S9봉은사역점,참깨라면컵면
2535,GS25S9봉은사역점,스낵면큰컵
2536,GS25S9봉은사역점,앵그리꼬꼬면
2537,GS25S9봉은사역점,이청용컵면
2538,GS25S9봉은사역점,컵누들찜닭미니
2539,GS25S9봉은사역점,농)오징어짬뽕큰사발
2540,GS25S9봉은사역점,농)신라면소컵
2541,GS25S9봉은사역점,농)신라면소컵6입
2542,GS25S9봉은사역점,우동왕뚜껑
2543,GS25S9봉은사역점,김치사발면
2544,GS25S9봉은사역점,CU)사누끼식가쓰오우동
2545,GS25S9봉은사역점,CU)오다리어묵맛
2546,GS25S9봉은사역점,농)신라면20입
2547,GS25S9봉은사역점,짬짜면
2548,GS25S9봉은사역점,스낵면소컵
2549,GS25S9봉은사역점,새우탕소컵
2550,GS25S9봉은사역점,해물왕컵
2551,GS25S9봉은사역점,짜파게티큰사발
2552,GS25S9봉은사역점,농)새우탕큰사발
2553,GS25S9봉은사역점,농)신라면큰사발
2554,GS25S9봉은사역점,너와함께라면마늘라볶이
2555,GS25S9봉은사역점,농)생생우동용기
2556,GS25S9봉은사역점,멸치칼국수5입
2557,GS25S9봉은사역점,열라면소컵
2558,GS25S9봉은사역점,배터질라면해물맛
2559,GS25S9봉은사역점,배터질라면
2560,GS25S9봉은사역점,오징어짬뽕소컵
2561,GS25S9봉은사역점,김치왕뚜껑
2562,GS25S9봉은사역점,짬뽕왕뚜껑
2563,GS25S9봉은사역점,팔도비빔면컵
2564,GS25S9봉은사역점,강호동화통라면
2565,GS25S9봉은사역점,도시락면
2566,GS25S9봉은사역점,메밀비빔면
2567,GS25S9봉은사역점,CU)시원한바지락칼국수
2568,GS25S9봉은사역점,CU)오다리컵화끈한맛
2569,GS25S9봉은사역점,농)무파마큰사발
2570,GS25S9봉은사역점,꼬꼬면왕컵
2571,GS25S9봉은사역점,농)육개장큰사발
2572,GS25S9봉은사역점,삼양라면소컵6입
2573,GS25S9봉은사역점,삼양라면참컵면
2574,GS25S9봉은사역점,농)너구리큰사발
2575,GS25S9봉은사역점,CU)오사카식튀김우동
2576,GS25S9봉은사역점,신라면블랙컵
2577,GS25S9봉은사역점,빅3볶음김치
2578,GS25S9봉은사역점,농)김치큰사발면
2579,GS25S9봉은사역점,농)사리곰탕큰사
2580,GS25S9봉은사역점,너구리소컵
2581,GS25S9봉은사역점,농)우육탕큰사발
2582,GS25S9봉은사역점,오)3분카레순한맛
2583,GS25S9봉은사역점,오)3분카레매운맛
2584,GS25S9봉은사역점,오)3분쇠고기간짜장
2585,GS25S9봉은사역점,오)3분카레약매운맛파우치
2586,GS25S9봉은사역점,동)양반사골찹쌀죽
2587,GS25S9봉은사역점,오)김치제육덮밥
2588,GS25S9봉은사역점,쉐)볼로네이즈스파게티
2589,GS25S9봉은사역점,쉐)까르보나라스파게티
2590,GS25S9봉은사역점,동)양반전복죽
2591,GS25S9봉은사역점,햇반3입
2592,GS25S9봉은사역점,햇반210g
2593,GS25S9봉은사역점,햇반작은공기130g
2594,GS25S9봉은사역점,밥맛의비법갈릭불고기
2595,GS25S9봉은사역점,밥맛의비법오징어새우
2596,GS25S9봉은사역점,굉장한컵밥불고기맛
2597,GS25S9봉은사역점,밥스타쇠고기비빔밥
2598,GS25S9봉은사역점,밥스타김치비빔밥
2599,GS25S9봉은사역점,굉장한컵밥비빔밥
2600,GS25S9봉은사역점,오)맛있는밥3+1
2601,GS25S9봉은사역점,오)옛날누룽지용기
2602,GS25S9봉은사역점,큰햇반300g
2603,GS25S9봉은사역점,오)육개장밥
2604,GS25S9봉은사역점,동)양반쇠고기죽
2605,GS25S9봉은사역점,동)양반야채죽
2606,GS25S9봉은사역점,오)간편미역국(즉석)
2607,GS25S9봉은사역점,오)간편북어국(즉석)
2608,GS25S9봉은사역점,신송)시금치된장국
2609,GS25S9봉은사역점,신송)우거지된장국
2610,GS25S9봉은사역점,오)맛있는밥210
2611,GS25S9봉은사역점,오)김치참치덮밥
2612,GS25S9봉은사역점,오)햄버그덮밥
2613,GS25S9봉은사역점,오)오삼불고기덮밥
2614,GS25S9봉은사역점,오)춘천닭갈비덮밥
2615,GS25S9봉은사역점,보노콘스프낱개
2616,GS25S9봉은사역점,보노크림스프포타주낱개
2617,GS25S9봉은사역점,오)화끈한닭강정
2618,GS25S9봉은사역점,오)한입쏙쏙미트볼
2619,GS25S9봉은사역점,오)매콤한스위트칠리치킨
