브랜드명,지점명,업체유형,도로명주소,위도,경도,지역,ID,연락처,주차시설,평점,판매자ID,판매상품목록
GS25,삼성캐슬점,편의점,"서울특별시 강남구 봉은사로57길 67, (삼성동)",37.51518178,127.0434978,서울,,,,,,
GS25,삼성제일점,편의점,"서울특별시 강남구 봉은사로82길 16, (삼성동, 스카이빌)",37.51212045,127.0549727,서울,,,,,,
이디야,삼성봉은사로점,프렌차이즈,"서울특별시 강남구 봉은사로86길 30, (삼성동)",37.51144163,127.0568477,서울,,,,,,
GS25,대치희망점,편의점,"서울특별시 강남구 삼성로 307, (대치동)",37.49940383,127.0602788,서울,,,,,,
스타벅스,대치사거리점,프렌차이즈,"서울특별시 강남구 삼성로 402, (대치동)",37.50335683,127.0588155,서울,,,,,,
GS25,강남쥬비스점,편의점,"서울특별시 강남구 삼성로 434, (대치동)",37.50569033,127.0576552,서울,,,,,,
탐앤탐스,삼성오라클점,프렌차이즈,"서울특별시 강남구 삼성로 511, (삼성동)",37.50765592,127.0555606,서울,,,,,,
스타벅스,포스코사거리점,프렌차이즈,"서울특별시 강남구 삼성로 518, (삼성동)",37.50836401,127.056219,서울,,,,,,
스타벅스,삼성현대힐점,프렌차이즈,"서울특별시 강남구 삼성로 605, (삼성동)",37.51347189,127.0527047,서울,,,,,,
스타벅스,청담역점,프렌차이즈,서울특별시 강남구 삼성로 646,37.51767632,127.051147,서울,,,,,,
GS25,삼성그린점,편의점,"서울특별시 강남구 삼성로107길 31, (삼성동)",37.51076839,127.0515399,서울,,,,,,
GS25,삼성본점,편의점,"서울특별시 강남구 삼성로111길 7, (삼성동)",37.51325448,127.0525604,서울,,,,,,
GS25,청담빌리지점,편의점,서울특별시 강남구 삼성로147길 34,37.52079325,127.0465824,서울,,,,,,
이마트24,대치SK점,편의점,"서울특별시 강남구 삼성로51길 11, (대치동)",37.49628864,127.0605893,서울,,,,,,
GS25,대치에이스점,편의점,"서울특별시 강남구 삼성로71길 41, (대치동)",37.50121321,127.05554,서울,,,,,,
GS25,대치사랑점,편의점,"서울특별시 강남구 삼성로75길 25, (대치동)",37.50291163,127.0560954,서울,,,,,,
GS25,대치으뜸점,편의점,"서울특별시 강남구 삼성로76길 16, (대치동)",37.50405724,127.0596437,서울,,,,,,
스타벅스,포스코점,프렌차이즈,"서울특별시 강남구 삼성로86길 7, (대치동)",37.50576457,127.0579257,서울,,,,,,
맥도날드,삼성역점,프렌차이즈,"서울특별시 강남구 삼성로92길 29, (삼성동)",37.50831224,127.0587646,서울,,,,,,
GS25,삼성선릉점,편의점,"서울특별시 강남구 삼성로95길 15, (삼성동)",37.50773742,127.0544851,서울,,,,,,
GS25,도곡렉슬점,편의점,"서울특별시 강남구 선릉로 221, (도곡동)",37.49536069,127.0527073,서울,,,,,,
GS25,도곡렉슬점,편의점,"서울특별시 강남구 선릉로 221, (도곡동)",37.49536069,127.0527073,서울,,,,,,
맥도날드,영동역점,프렌차이즈,서울특별시 강남구 선릉로 318,37.49806104,127.0523565,서울,,,,,,
GS25,강남대치점,편의점,"서울특별시 강남구 선릉로 420, (대치동)",37.50248636,127.0502535,서울,,,,,,
버거킹,선릉역점,프렌차이즈,"서울특별시 강남구 선릉로 429, (역삼동)",37.50319048,127.0492945,서울,,,,,,
이디야,선릉사거리점,프렌차이즈,"서울특별시 강남구 선릉로 519, (역삼동)",37.50586515,127.0479938,서울,,,,,,
GS25,선릉넥슨점,편의점,"서울특별시 강남구 선릉로 529, (역삼동)",37.5066518,127.0472147,서울,,,,,,
이디야,별관,프렌차이즈,"서울특별시 강남구 선릉로 577, (역삼동)",37.50990224,127.0435765,서울,,,,,,
GS25,논현성암점,편의점,"서울특별시 강남구 선릉로 605, (논현동)",37.51085542,127.0433381,서울,,,,,,
버거킹,강남구청점,프렌차이즈,"서울특별시 강남구 선릉로 639, (논현동)",37.51350519,127.0423089,서울,,,,,,
GS25,편의점,편의점,"서울특별시 강남구 선릉로 654, (삼성동)",37.51506441,127.0423568,서울,,,,,,
맥도날드,강남구청점,프렌차이즈,"서울특별시 강남구 선릉로 667, (논현동)",37.51626334,127.0413121,서울,,,,,,
스타벅스,강남구청역점,프렌차이즈,"서울특별시 강남구 선릉로 669, (논현동)",37.51660516,127.0412398,서울,,,,,,
GS25,편의점,편의점,"서울특별시 강남구 선릉로 749, (논현동)",37.52147439,127.039458,서울,,,,,,
버거킹,청담점,프렌차이즈,"서울특별시 강남구 선릉로 812, (청담동)",37.52429668,127.0397046,서울,,,,,,
탐앤탐스,압구정로데오본점,프렌차이즈,"서울특별시 강남구 선릉로 823, (신사동)",37.52559149,127.0393713,서울,,,,,,
스타벅스,압구정로데오역점,프렌차이즈,"서울특별시 강남구 선릉로 836, (청담동)",37.52653786,127.0405131,서울,,,,,,
GS25,논현문화점,편의점,"서울특별시 강남구 선릉로127길 7, (논현동)",37.51545965,127.0410961,서울,,,,,,
이마트24,논현101점,편의점,서울특별시 강남구 선릉로145길 7,37.52131671,127.0389057,서울,,,,,,
이마트24,24논현101점,편의점,"서울특별시 강남구 선릉로145길 7, (논현동)",37.52131671,127.0389057,서울,,,,,,
GS25,청담중앙점,편의점,"서울특별시 강남구 선릉로148길 32, (청담동)",37.52264065,127.0421582,서울,,,,,,
탐앤탐스,제이제이점,프렌차이즈,"서울특별시 강남구 선릉로153길 5, (신사동)",37.52452458,127.0389211,서울,,,,,,
GS25,로데오점,편의점,"서울특별시 강남구 선릉로161길 31, (신사동)",37.52753423,127.0378303,서울,,,,,,
GS25,강남한티점,편의점,"서울특별시 강남구 선릉로62길 9, (대치동)",37.49741132,127.05336,서울,,,,,,
스타벅스,한티점,프렌차이즈,서울특별시 강남구 선릉로64길 18,37.49794579,127.0537151,서울,,,,,,
버거킹,한티역점,프렌차이즈,"서울특별시 강남구 선릉로64길 8, (대치동)",37.49772448,127.0530846,서울,,,,,,
GS25,대치제일점,편의점,"서울특별시 강남구 선릉로72길 20, (대치동)",37.50033547,127.0528254,서울,,,,,,
GS25,대치타운점,편의점,"서울특별시 강남구 선릉로76길 25, (대치동)",37.5020181,127.0525327,서울,,,,,,
GS25,수지제일점,편의점,"서울특별시 강남구 선릉로82길 12, (대치동)",37.50257481,127.0511685,서울,,,,,,
