브랜드명,지점명,업체유형,도로명주소,위도,경도,ID,연락처,주차시설,평점,판매자ID,판매상품목록
GS25,오수IC점,편의점,"전라북도 임실군 오수면 춘향로 1840, (대명리)",35.5597995585545,127.320261063219,,,,,,
이마트24,전주팔달로점,편의점,"전라북도 전주시 완산구 팔달로 201-3, (고사동)",35.8201664485697,127.14581928359699,,,,,,
버거킹,전주송천DT점,프렌차이즈,"전라북도 전주시 덕진구 동부대로 1030, (송천동2가)",35.869747994014794,127.134557356552,,,,,,
GS25,에코중앙점,편의점,"전라북도 전주시 덕진구 세병로 184, (송천동2가, 전주에코시티KCC스위첸)",35.881232919264605,127.131132088746,,,,,,
이마트24,군산장미점,편의점,"전라북도 군산시 죽성로 7, (장미동)",35.9865657991153,126.714411842472,,,,,,
GS25,전주에코타운점,편의점,"전라북도 전주시 덕진구 세병2길 32-14, (송천동2가)",35.8722483489421,127.126357748374,,,,,,
GS25,미장센터점,편의점,"전라북도 군산시 미장10길 18, (미장동)",35.961940980071,126.732803343143,,,,,,
이마트24,전주우아점,편의점,"전라북도 전주시 덕진구 우아8길 18, (우아동3가)",35.8509771648976,127.157866117486,,,,,,
GS25,반월오네뜨점,편의점,"전라북도 전주시 덕진구 쪽구름로 111, (반월동, 전주반월동남해오네뜨하이뷰)",35.8731994227857,127.072871732497,,,,,,
이마트24,익산부송타운점,편의점,"전라북도 익산시 무왕로23길 14, (부송동)",35.9606936520188,126.988760780321,,,,,,
이마트24,전주금암원룸점,편의점,"전라북도 전주시 덕진구 권삼득로 244, (금암동)",35.8393740878461,127.133326637031,,,,,,
GS25,남원운봉점,편의점,"전라북도 남원시 운봉읍 운봉로 692, (동천리)",35.4372892688756,127.531617183587,,,,,,
GS25,도통마을점,편의점,"전라북도 남원시 큰들1길 14-3, (도통동)",35.4146326407989,127.394705165012,,,,,,
GS25,수성뉴타운점,편의점,"전라북도 정읍시 수성1로 52, (수성동)",35.5779739410359,126.85312378906201,,,,,,
GS25,메트로희망점,편의점,"전라북도 군산시 구암31로 30, (대명동, 현대메트로타워2차)",35.9804071540486,126.72340461261801,,,,,,
이마트24,전주해오름점,편의점,"전라북도 전주시 덕진구 모래내6길 26-9, (인후동2가)",35.8368443666825,127.14506496511001,,,,,,
GS25,에코자이점,편의점,"전라북도 전주시 덕진구 세병로 131, (송천동2가, 에코시티자이2차)",35.876172115258,127.134254930532,,,,,,
이마트24,군산경장점,편의점,"전라북도 군산시 번영로 20, (경장동)",35.9737661987824,126.72521902539499,,,,,,
이마트24,전주만성타운점,편의점,"전라북도 전주시 덕진구 만성중앙로 17-20, (만성동)",35.845555543897206,127.075086542684,,,,,,
이마트24,익산금마중앙점,편의점,"전라북도 익산시 금마면 고도길 47, (동고도리)",35.99255133555079,127.05249023413201,,,,,,
버거킹,전주만성SK점,프렌차이즈,"전라북도 전주시 덕진구 온고을로 441, (만성동)",35.8505272879915,127.080508788795,,,,,,
GS25,소룡제일점,편의점,"전라북도 군산시 해망로 606, (소룡동, 제이파크)",35.9809378061428,126.67672493782801,,,,,,
이마트24,군산철길마을점,편의점,"전라북도 군산시 경촌안2길 50, (경암동)",35.98112843741821,126.736200188647,,,,,,
스타벅스,전주혁신도시,프렌차이즈,"전라북도 전주시 덕진구 기지로 68, (중동)",35.8380968285569,127.05935563187401,,,,,,
스타벅스,익산모현점,프렌차이즈,"전라북도 익산시 선화로 106, (모현동1가)",35.948506773147,126.94256195642299,,,,,,
GS25,소양벚꽃로점,편의점,"전라북도 완주군 소양면 송광수만로 31, (황운리)",35.8652523710414,127.247261078603,,,,,,
GS25,금암스위트점,편의점,"전라북도 전주시 덕진구 떡전4길 12, (금암동)",35.83810722226129,127.12889068246099,,,,,,
이마트24,전주반월주공점,편의점,"전라북도 전주시 덕진구 반월3길 17, (반월동, 반월주공)",35.872541276846704,127.072846178939,,,,,,
GS25,정읍시기점,편의점,"전라북도 정읍시 시기1길 22, (시기동, 센트럴카운티)",35.5545919788979,126.86246809491999,,,,,,
GS25,삼천이안점,편의점,"전라북도 전주시 완산구 용리로 165, (삼천동1가, 이안전주삼천)",35.7990964355071,127.12489132026,,,,,,
GS25,만성퍼스트점,편의점,"전라북도 전주시 덕진구 만성로 150, (만성동, 중흥에스클래스더퍼스트)",35.8446188462661,127.079868520839,,,,,,
이마트24,전주효자휴먼점,편의점,"전라북도 전주시 완산구 호암로 41, (효자동2가, 아르팰리스휴먼시아)",35.8104265892504,127.099350430836,,,,,,
이마트24,전주만성H타워점,편의점,"전라북도 전주시 덕진구 만성중앙로 39, (만성동)",35.8433295340697,127.07628577131399,,,,,,
GS25,나운보라점,편의점,"전라북도 군산시 하신3길 6-1, (나운동)",35.97047815392929,126.699328393543,,,,,,
GS25,선유아일랜드점,편의점,"전라북도 군산시 옥도면 선유북길 121-1, (선유도리)",35.8138184057087,126.41050531864599,,,,,,
이마트24,전주만성K타워점,편의점,"전라북도 전주시 덕진구 만성남로 48, (만성동)",35.839190664149,127.07369931321199,,,,,,
GS25,금구오아시스점,편의점,"전라북도 김제시 금구면 선비로 1150, (대화리)",35.7883685719124,127.040705124613,,,,,,
GS25,인후거성점,편의점,"전라북도 전주시 덕진구 팽나무5길 8, (인후동1가)",35.836224979682704,127.155620125384,,,,,,
GS25,군산간호대점,편의점,"전라북도 군산시 동개정길 7, (개정동)",35.9710045865256,126.76012120813101,,,,,,
이디야,부안내소사점,프렌차이즈,"전라북도 부안군 진서면 내소사로 183, (석포리)",35.61167197479279,126.588853453806,,,,,,
GS25,남원더라우점,편의점,"전라북도 남원시 여수길 47, (노암동)",35.3949558191655,127.371855910904,,,,,,
이디야,전주에코세병호점,프렌차이즈,"전라북도 전주시 덕진구 세병로 174-9, (송천동2가)",35.879376432855295,127.13365525271601,,,,,,
GS25,인후중앙점,편의점,"전라북도 전주시 덕진구 정언신로 62-2, (인후동1가)",35.830259116735704,127.160885255257,,,,,,
