브랜드명,지점명,업체유형,도로명주소,위도,경도,지역,ID,연락처,주차시설,평점,판매자ID,판매상품목록
이디야,인천가정지구점,프렌차이즈,"인천광역시 서구 청중로 486, (가정동)",37.52969612,126.6653042,인천,,,,,,
스타벅스,인천공항입국점,프렌차이즈,"인천광역시 중구 공항로424번길 47, (운서동)",37.44037536,126.4613213,인천,,,,,,
GS25,용현행복점,편의점,"인천광역시 미추홀구 낙섬서로 70-1, (용현동)",37.4553056,126.6375123,인천,,,,,,
GS25,주안캐슬,편의점,"인천광역시 미추홀구 주안중로 12, (주안동, 한빛캐슬)",37.45934338,126.6829113,인천,,,,,,
버거킹,인천연수HP점,프렌차이즈,"인천광역시 연수구 청능대로 210, (동춘동)",37.40598276,126.6836088,인천,,,,,,
이마트24,논현유승점,편의점,"인천광역시 남동구 에코중앙로66번길 6, (논현동, 논현유승한내들)",37.38459138,126.717994,인천,,,,,,
이마트24,용현SK점,편의점,"인천광역시 미추홀구 용정공원로 33, (용현동, SK스카이뷰)",37.45200432,126.6450428,인천,,,,,,
이마트24,송도아메리칸타운점,편의점,"인천광역시 연수구 송도과학로27번길 15, (송도동, 송도아메리칸타운아이파크아파트)",37.38541847,126.661712,인천,,,,,,
GS25,강화산단점,편의점,"인천광역시 강화군 강화읍 강화산단로73번길 21, (월곳리)",37.76566311,126.5007407,인천,,,,,,
GS25,학익미소점,편의점,"인천광역시 미추홀구 주승로 22, (학익동)",37.44364201,126.6727673,인천,,,,,,
GS25,동산휴먼시아점,편의점,"인천광역시 동구 새천년로38번길 11, (송림동, 동산휴먼시아2단지)",37.47421939,126.64939,인천,,,,,,
이마트24,인천항국제터미널점,편의점,"인천광역시 중구 연안부두로 88, (항동7가)",37.45350777,126.5963035,인천,,,,,,
이디야,구월힐캐슬점,프렌차이즈,"인천광역시 남동구 구월로 192, (구월동, 힐스테이트롯데캐슬골드1단지)",37.45646622,126.7104272,인천,,,,,,
GS25,영종은서점,편의점,"인천광역시 중구 영종대로252번길 12, (운서동, 영종엘에이치2단지)",37.48805748,126.5027455,인천,,,,,,
이마트24,영종운서타운점,편의점,"인천광역시 중구 넙디로 60, (운서동)",37.4828652,126.5103905,인천,,,,,,
이마트24,리치아노점,편의점,"인천광역시 중구 영종대로 173, (운서동)",37.49368875,126.498483,인천,,,,,,
이마트24,간석남동대로점,편의점,"인천광역시 남동구 남동대로 931, (간석동)",37.4654714,126.7074805,인천,,,,,,
